Player,MIN,FGM/FGA,FG%,FTM/FTA,FT%,3:00 PM,REB,AST,STL,BLK,TO,PTS,FG%_zscore,FT%_zscore,3:00 PM_zscore,REB_zscore,AST_zscore,STL_zscore,BLK_zscore,TO_zscore,PTS_zscore,TO_zscore_inverted,Total_ZScore,Rank
Shai Gilgeous-Alexander OKCPG,35.3,11.2/21.8,0.515,8.9/9.9,0.899,2.0,5.4,6.3,0.9,1.2,1.9,33.3,0.4340473965950384,0.7851837271077139,1.0136046192068442,0.8683206738041981,2.793745955049257,0.30781431530162745,1.884337557698287,0.900319970883951,5.332408728251296,-0.900319970883951,12.519143002130312,1
LaMelo BallDTD ChaPG,33.3,8.2/19.0,0.43,3.7/4.5,0.815,3.3,7.8,9.8,1.7,0.2,3.7,23.3,-0.2508093030774658,0.42963471128078573,2.5917296655693,2.0928594178279987,5.131771578278833,1.9664501299847763,-0.4837967669341016,3.2609444521828905,3.1489716736266953,-3.2609444521828905,11.365866654373932,2
Walker KesslerO UtahC,31.0,5.2/7.4,0.703,2.8/4.0,0.7,1.2,10.8,3.0,1.4,1.8,3.2,14.4,1.9487892735177526,-0.057128822291793974,0.0424507445222558,3.6235328478577493,0.5893217960042295,1.3444616994785954,3.3052181524777207,2.6052154295998515,1.2057126950108,-2.6052154295998515,9.397142956977456,3
"Josh Giddey ChiSG, PG, SF",34.0,8.3/16.7,0.496,4.7/6.3,0.75,1.9,10.0,9.1,0.9,0.3,3.6,23.1,0.2809617813741256,0.1545074966528061,0.8922103848712706,3.215353266516482,4.664166453632918,0.30781431530162745,-0.2469833344708628,3.1297986476662825,3.105302932534203,-3.1297986476662825,9.243534648746285,4
"Dillon BrooksO PhxSF, SG",30.7,7.3/19.7,0.373,1.7/1.7,1.0,3.0,3.3,2.3,2.7,0.7,2.3,19.3,-0.7100661487402037,1.2126890913758055,2.2275469625625797,-0.20315072721662775,0.12171667135831446,4.039744898338713,0.7002703953820927,1.4249031889503818,2.2755968517768546,-1.4249031889503818,8.239444805887148,5
"Grayson Allen PhxSG, PG",34.8,5.7/13.4,0.421,1.7/2.0,0.833,3.6,3.6,4.9,1.4,0.3,2.0,16.6,-0.32332354186631923,0.5058237861008418,2.955912368576021,-0.05008338421365254,1.8585357057574277,1.3444616994785954,-0.2469833344708628,1.0314657754005587,1.6860688470282124,-1.0314657754005587,6.698946370989706,6
Cason Wallace OKCSG,30.3,3.1/7.5,0.417,0.9/1.0,0.875,1.8,4.0,3.3,2.8,0.4,1.3,8.9,-0.35555209243914293,0.6835982940143058,0.7708161505356972,0.15400640645698085,0.7897239922810502,4.2470743751741065,-0.010169902007623828,0.11344514378430477,0.004822314967269224,-0.11344514378430477,6.1708743951983385,7
Donovan Clingan PorC,24.6,3.1/6.6,0.472,1.4/1.5,0.917,0.6,9.0,1.6,0.9,1.4,0.6,8.3,0.0875904779371831,0.8613728019277699,-0.6859146614911854,2.7051287898398986,-0.3458884532876004,0.30781431530162745,2.3579644226247645,-0.8045754878319494,-0.12618390831020676,0.8045754878319494,5.966459272374201,8
Dennis Schroder SacPG,32.8,6.0/13.6,0.44,1.6/1.8,0.929,1.6,3.9,6.9,1.4,0.4,2.6,15.3,-0.1702379266454064,0.9121655184744739,0.5280276818645502,0.10298395878932244,3.1945503476028994,1.3444616994785954,-0.010169902007623828,1.8183406025002053,1.402222029927014,-1.8183406025002053,5.485662804983619,9
"Jaren Jackson Jr. MemC, PF",28.7,6.1/11.7,0.524,3.3/4.1,0.811,1.4,5.4,1.3,0.7,1.7,1.9,17.0,0.5065616353838918,0.4127038057652182,0.28523921319340284,0.8683206738041981,-0.5462906495644211,-0.10684463836915999,3.0684047200144815,0.900319970883951,1.773406329213196,-0.900319970883951,5.361181118556856,10
Sam Merrill CleSG,25.8,5.0/9.2,0.543,2.2/2.2,1.0,4.4,1.6,1.6,0.6,0.2,1.2,16.6,0.6596472506048046,1.2126890913758055,3.92706624326061,-1.0705323375668196,-0.3458884532876004,-0.3141741152045536,-0.4837967669341016,-0.017700660732303072,1.6860688470282124,0.017700660732303072,5.288780420008659,11
Brandon Ingram TorSF,32.5,8.3/15.1,0.545,3.3/3.8,0.867,1.4,6.1,3.9,0.9,0.6,3.0,21.1,0.6757615258912164,0.6497364829831699,0.28523921319340284,1.2254778074778063,1.1905283848346917,0.30781431530162745,0.46345696291885385,2.342923820566636,2.668615521609283,-2.342923820566636,5.123706393643415,12
"Franz Wagner OrlSF, PF",34.1,7.8/15.6,0.496,4.9/6.1,0.796,1.6,5.5,3.3,1.1,0.3,2.1,22.0,0.2809617813741256,0.3492129100818382,0.5280276818645502,0.9193431214718563,0.7897239922810502,0.7224732689724148,-0.2469833344708628,1.1626115799171666,2.865124856525497,-1.1626115799171666,5.045272698183303,13
Neemias Queta BosC,22.8,3.9/5.4,0.714,1.3/2.1,0.632,0.0,8.1,1.7,0.9,1.3,1.1,9.1,2.037417787593018,-0.3449542160564496,-1.4142800675046265,2.245926760830973,-0.2790877211953269,0.30781431530162745,2.121150990161526,-0.14884646524891063,0.048491056059761097,0.14884646524891063,4.871325370439412,14
"Cedric Coward MemSF, SG",26.2,4.9/9.1,0.537,3.0/3.3,0.9,1.6,5.4,2.7,1.1,0.3,1.2,14.3,0.611304424745569,0.7894164534866059,0.5280276818645502,0.8683206738041981,0.38891959972740897,0.7224732689724148,-0.2469833344708628,-0.017700660732303072,1.1838783244645539,0.017700660732303072,4.863057753326742,15
"Moses Moody GSSG, SF",23.4,3.9/8.1,0.474,2.3/2.7,0.842,3.0,2.9,1.6,0.9,1.1,1.4,13.0,0.10370475322359497,0.5439183235108698,2.2275469625625797,-0.4072405178872612,-0.3458884532876004,0.30781431530162745,1.6475241252350483,0.24459094830091233,0.9000315073633557,-0.24459094830091233,4.732820067721303,16
"Kevin Huerter ChiSG, SF",24.9,4.6/9.3,0.492,2.3/2.6,0.889,1.4,4.3,2.6,0.9,1.1,1.7,12.9,0.24873323080130183,0.7428564633187938,0.28523921319340284,0.30707374945995586,0.32211886763513536,0.30781431530162745,1.6475241252350483,0.6380283618507355,0.8781971368171098,-0.6380283618507355,4.1015287399116405,17
Josh Minott BosSF,22.4,3.3/7.1,0.456,1.5/1.9,0.8,1.1,6.5,1.5,1.5,0.5,0.5,9.1,-0.04132372435411144,0.36614381559740616,-0.07894348981331757,1.42956759814844,-0.412689185379874,1.551791176313989,0.226643530455615,-0.935721292348557,0.048491056059761097,0.935721292348557,4.025402069376465,18
"Stephon Castle SAPG, SG",32.7,6.3/12.1,0.518,5.4/8.1,0.667,1.4,6.0,5.7,2.0,0.4,5.0,19.4,0.45821880952465616,-0.19680879279522956,0.28523921319340284,1.1744553598101481,2.392941562495616,2.5884385604909577,-0.010169902007623828,4.965839910898791,2.2974312223231004,-4.965839910898791,4.023906122136236,19
P.J. Washington DalPF,34.6,5.9/12.9,0.456,2.9/4.9,0.59,1.1,8.6,2.6,0.9,1.4,3.0,15.8,-0.04132372435411144,-0.5227287239699137,-0.07894348981331757,2.501038999169265,0.32211886763513536,0.30781431530162745,2.3579644226247645,2.342923820566636,1.5113938826582443,-2.342923820566636,4.014410728685058,20
Steven AdamsDTD HouC,22.5,2.3/3.5,0.667,1.8/2.3,0.786,0.0,9.5,1.7,1.0,0.7,1.3,6.5,1.6587323183623397,0.30688564629291815,-1.4142800675046265,2.9602410281781903,-0.2790877211953269,0.515143792137021,0.7002703953820927,0.11344514378430477,-0.5192025781426352,-0.11344514378430477,3.8152576697256686,21
Aaron WigginsO OKCSG,27.6,5.7/12.3,0.459,0.7/1.0,0.667,2.8,3.7,2.2,0.4,0.8,1.0,14.8,-0.01715231142449363,-0.19680879279522956,1.9847584938914322,0.0009390634540058634,0.054915939266041124,-0.7288330688753407,0.9370838278453317,-0.27999226976551844,1.293050177195784,0.27999226976551844,3.6079455983230497,22
Jeremy SochanDTD SAPF,23.0,6.0/7.0,0.857,3.0/4.0,0.75,1.0,2.0,0.0,1.0,0.0,0.0,16.0,3.189588470571466,0.1545074966528061,-0.20033772414889123,-0.8664425468961864,-1.4147001667639776,0.515143792137021,-0.9574236318605794,-1.5914503149315957,1.5550626237507361,1.5914503149315957,3.5668486283739904,23
Luke KornetO SAC,25.5,3.5/6.0,0.583,1.0/2.0,0.5,0.0,8.0,3.5,0.0,1.5,0.5,8.0,0.9819327563330411,-0.9036740980701934,-1.4142800675046265,2.194904313163315,0.9233254564655974,-1.5581509762169152,2.5947778550880036,-0.935721292348557,-0.19168701994894496,0.935721292348557,3.562869511657834,24
"Alex Caruso OKCSG, PG",21.4,2.2/6.0,0.367,0.4/0.4,1.0,1.6,1.8,2.2,2.0,0.6,0.6,6.4,-0.7584089745994393,1.2126890913758055,0.5280276818645502,-0.9684874422315031,0.054915939266041124,2.5884385604909577,0.46345696291885385,-0.8045754878319494,-0.5410369486888811,0.8045754878319494,3.384170358228334,25
Ayo DosunmuDTD ChiSG,26.2,6.0/10.4,0.577,2.2/2.6,0.846,2.0,3.0,3.2,0.2,0.0,0.6,16.2,0.9335899304738056,0.5608492290264377,1.0136046192068442,-0.3562180702196027,0.7229232601887768,-1.143492022546128,-0.9574236318605794,-0.8045754878319494,1.598731364843228,0.8045754878319494,3.1771401669447314,26
Wendell Carter Jr. OrlC,28.3,3.6/7.1,0.509,2.8/3.9,0.71,1.3,8.3,1.4,0.6,0.8,1.6,11.3,0.3857045707358027,-0.01480155850287396,0.16384497885782945,2.3479716561662904,-0.4794899174721476,-0.3141741152045536,0.9370838278453317,0.506882557334128,0.5288472080771736,-0.506882557334128,3.0481040931687247,27
Goga Bitadze OrlC,17.5,2.8/3.6,0.759,1.0/1.5,0.667,0.3,5.3,1.5,0.4,1.0,0.4,6.8,2.3999889815372852,-0.19680879279522956,-1.050097364497906,0.8172982261365395,-0.412689185379874,-0.7288330688753407,1.4107106927718094,-1.0668670968651648,-0.45369946650389714,1.0668670968651648,2.852737119258552,28
Jock Landale MemC,24.0,4.1/7.0,0.587,1.3/1.7,0.8,1.4,5.0,1.3,0.8,0.6,1.2,11.0,1.0141613069058648,0.36614381559740616,0.28523921319340284,0.6642308831335645,-0.5462906495644211,0.10048483846623384,0.46345696291885385,-0.017700660732303072,0.4633440964384354,0.017700660732303072,2.828471127821643,29
"Moussa Diabate ChaPF, C",19.9,3.8/5.9,0.638,2.9/4.1,0.697,0.0,6.9,0.6,0.5,1.1,0.6,10.4,1.4250753267093677,-0.06982700142846998,-1.4142800675046265,1.6336573888190735,-1.013895774210336,-0.5215035920399471,1.6475241252350483,-0.8045754878319494,0.3323378731609594,0.8045754878319494,2.8236637665730187,30
Ronald Holland II DetSF,21.8,3.8/7.9,0.476,1.8/2.0,0.875,1.1,3.6,2.3,1.8,0.4,1.6,10.4,0.11981902851000684,0.6835982940143058,-0.07894348981331757,-0.05008338421365254,0.12171667135831446,2.17377960682017,-0.010169902007623828,0.506882557334128,0.3323378731609594,-0.506882557334128,2.7851721404950345,31
Gary Trent Jr. MilSG,28.6,4.1/10.3,0.402,1.5/2.1,0.706,2.9,1.9,2.8,1.3,0.0,0.8,12.6,-0.4764091570872315,-0.031732464018441965,2.106152728227006,-0.9174649945638448,0.4557203318196823,1.137132222643202,-0.9574236318605794,-0.5422838787987339,0.8126940251783715,0.5422838787987339,2.670952939136898,32
Miles McBride NYPG,24.2,3.3/8.0,0.417,0.8/1.0,0.833,2.2,3.0,2.8,1.0,0.2,0.5,9.7,-0.35555209243914293,0.5058237861008418,1.2563930878779914,-0.3562180702196027,0.4557203318196823,0.515143792137021,-0.4837967669341016,-0.935721292348557,0.17949727933723708,0.935721292348557,2.652732640028483,33
"Sion James ChaSF, SG",24.3,2.9/4.6,0.622,1.3/1.4,0.909,1.8,3.1,1.5,0.6,0.4,0.6,8.8,1.2961611244180726,0.8275109908966339,0.7708161505356972,-0.3051956225519443,-0.412689185379874,-0.3141741152045536,-0.010169902007623828,-0.8045754878319494,-0.017012055578976712,0.8045754878319494,2.6398228729593805,34
Jaylon Tyson CleSG,25.0,4.0/7.9,0.508,0.6/0.9,0.714,2.1,3.0,1.8,1.0,0.8,1.4,10.8,0.3776474330925968,0.0021293470126940465,1.1349988535424178,-0.3562180702196027,-0.21228698910305324,0.515143792137021,0.9370838278453317,0.24459094830091233,0.4196753553459435,-0.24459094830091233,2.573582601352437,35
Andre Drummond PhiC,16.7,2.4/4.0,0.607,0.7/1.6,0.455,0.3,7.6,0.6,0.9,1.0,0.3,5.9,1.1753040597699835,-1.0941467851203333,-1.050097364497906,1.9908145224926816,-1.013895774210336,0.30781431530162745,1.4107106927718094,-1.1980129013817724,-0.6502088014201112,1.1980129013817724,2.274307766469188,36
"Quenton JacksonO IndPG, SG",20.2,4.0/7.4,0.541,2.6/3.6,0.722,1.2,3.4,3.6,1.0,0.2,1.2,11.8,0.6435329753183927,0.03599115804383006,0.0424507445222558,-0.15212827954896935,0.990126188557871,0.515143792137021,-0.4837967669341016,-0.017700660732303072,0.6380190608084036,0.017700660732303072,2.2470395336370066,37
Tristan da Silva OrlSF,21.4,4.1/8.4,0.493,1.8/2.0,0.875,1.9,3.0,1.1,1.3,0.1,1.0,11.9,0.25679036844450776,0.6835982940143058,0.8922103848712706,-0.3562180702196027,-0.6798921137489682,1.137132222643202,-0.7206101993973405,-0.27999226976551844,0.6598534313546496,0.27999226976551844,2.152856587727543,38
Dereck Lively IIO DalC,16.7,2.3/3.0,0.778,0.7/1.3,0.5,0.0,5.0,3.0,0.7,1.3,1.7,5.3,2.553074596758198,-0.9036740980701934,-1.4142800675046265,0.6642308831335645,0.5893217960042295,-0.10684463836915999,2.121150990161526,0.6380283618507355,-0.7812150246975873,-0.6380283618507355,2.0837360755652155,39
Harrison Barnes SAPF,29.6,3.3/6.9,0.479,1.7/1.7,1.0,2.1,2.6,2.7,0.7,0.3,1.4,10.4,0.14399044143962464,1.2126890913758055,1.1349988535424178,-0.5603078608902361,0.38891959972740897,-0.10684463836915999,-0.2469833344708628,0.24459094830091233,0.3323378731609594,-0.24459094830091233,2.054209077215045,40
"Christian Braun DenSG, SF",31.3,4.9/9.9,0.493,2.3/2.9,0.8,0.4,4.4,3.1,0.9,0.4,1.1,12.4,0.25679036844450776,0.36614381559740616,-0.9287031301623324,0.3580961971276145,0.6561225280965032,0.30781431530162745,-0.010169902007623828,-0.14884646524891063,0.7690252840858797,0.14884646524891063,1.923965941732493,41
"Will Richard GSSG, PF",16.9,3.1/4.9,0.647,1.4/1.9,0.769,1.4,2.4,1.6,1.3,0.0,0.7,9.1,1.497589565498221,0.23492929785175415,0.28523921319340284,-0.6623527562255529,-0.3458884532876004,1.137132222643202,-0.9574236318605794,-0.6734296833153417,0.048491056059761097,0.6734296833153417,1.9111461971879504,42
"Anfernee Simons BosSG, PG",26.9,5.2/12.7,0.412,1.1/1.3,0.833,2.8,2.0,1.6,0.7,0.2,1.0,14.3,-0.3958377806551726,0.5058237861008418,1.9847584938914322,-0.8664425468961864,-0.3458884532876004,-0.10684463836915999,-0.4837967669341016,-0.27999226976551844,1.1838783244645539,0.27999226976551844,1.7556426880801255,43
Simone Fontecchio MiaSF,20.0,4.0/7.9,0.508,1.1/1.4,0.818,2.6,2.5,1.4,0.6,0.3,1.1,11.8,0.3776474330925968,0.44233289041746177,1.7419700252202857,-0.6113303085578945,-0.4794899174721476,-0.3141741152045536,-0.2469833344708628,-0.14884646524891063,0.6380190608084036,0.14884646524891063,1.6968381990822,44
"Keldon Johnson SASF, PF",24.0,4.9/7.6,0.642,2.1/2.9,0.75,1.0,4.7,1.1,0.6,0.0,0.6,12.9,1.4573038772821914,0.1545074966528061,-0.20033772414889123,0.5111635401305895,-0.6798921137489682,-0.3141741152045536,-0.9574236318605794,-0.8045754878319494,0.8781971368171098,0.8045754878319494,1.6539199537516536,45
Ziaire Williams BknSF,20.3,3.2/7.7,0.413,1.8/2.0,0.917,2.0,2.7,0.5,1.0,0.5,0.7,10.2,-0.3877806430119667,0.8613728019277699,1.0136046192068442,-0.5092854132225777,-1.0806965063026097,0.515143792137021,0.226643530455615,-0.6734296833153417,0.28866913206846717,0.6734296833153417,1.601100996573905,46
Obi ToppinO IndPF,27.7,5.0/12.0,0.417,3.0/3.0,1.0,1.0,6.7,1.7,1.0,0.0,2.0,14.0,-0.35555209243914293,1.2126890913758055,-0.20033772414889123,1.5316124934837567,-0.2790877211953269,0.515143792137021,-0.9574236318605794,1.0314657754005587,1.1183752128258158,-1.0314657754005587,1.5539536447779003,47
"Vince Williams Jr. MemSG, PG",17.0,2.8/6.0,0.458,2.0/2.0,1.0,1.3,2.8,2.8,1.3,0.3,1.8,8.8,-0.025209449067699567,1.2126890913758055,0.16384497885782945,-0.4582629655549196,0.4557203318196823,1.137132222643202,-0.2469833344708628,0.7691741663673434,-0.017012055578976712,-0.7691741663673434,1.4527446536567172,48
Cole Anthony MilPG,20.6,4.6/8.9,0.516,0.9/1.7,0.5,1.1,3.3,5.1,0.7,0.6,1.7,11.1,0.4421045342382443,-0.9036740980701934,-0.07894348981331757,-0.20315072721662775,1.9921371699419743,-0.10684463836915999,0.46345696291885385,0.6380283618507355,0.48517846698468137,-0.6380283618507355,1.4522358187637199,49
Zaccharie Risacher AtlSF,23.7,4.3/9.8,0.441,1.2/1.3,0.875,1.5,2.0,1.2,1.0,0.5,0.7,11.3,-0.16218078900220048,0.6835982940143058,0.40663344752897645,-0.8664425468961864,-0.6130913816566947,0.515143792137021,0.226643530455615,-0.6734296833153417,0.5288472080771736,0.6734296833153417,1.392581237973352,50
"Josh Okogie HouSF, SG",23.0,2.7/5.1,0.528,2.1/2.6,0.833,1.7,1.9,1.6,1.0,0.1,0.4,9.3,0.5387901859567156,0.5058237861008418,0.6494219162001235,-0.9174649945638448,-0.3458884532876004,0.515143792137021,-0.7206101993973405,-1.0668670968651648,0.09215979715225335,1.0668670968651648,1.384242927163334,51
Tre Johnson WshSG,25.5,4.3/10.3,0.415,1.1/1.1,1.0,2.0,3.1,1.5,0.3,0.8,1.5,11.6,-0.37166636772555484,1.2126890913758055,1.0136046192068442,-0.3051956225519443,-0.412689185379874,-0.9361625457107344,0.9370838278453317,0.37573675281752017,0.5943503197159115,-0.37573675281752017,1.3562773839582651,52
Mike Conley MinPG,21.5,2.0/4.9,0.41,1.4/1.4,1.0,1.4,2.3,4.3,0.8,0.4,1.4,6.8,-0.4119520559415845,1.2126890913758055,0.28523921319340284,-0.7133752038932114,1.457731313203786,0.10048483846623384,-0.010169902007623828,0.24459094830091233,-0.45369946650389714,-0.24459094830091233,1.222356879591999,53
AJ Green MilSG,27.1,4.0/7.0,0.571,0.9/1.4,0.636,3.4,2.3,1.1,0.3,0.0,0.9,12.3,0.8852471046145699,-0.32802331054088163,2.7131238999048732,-0.7133752038932114,-0.6798921137489682,-0.9361625457107344,-0.9574236318605794,-0.4111380742821262,0.7471909135396337,0.4111380742821262,1.141823186586828,54
